date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:16:34	99849/99849	---M--	200	added ('OK')	image/jpeg	etag:%2218609-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-1-3.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-1-3.jpg	(from https://gardendowntown.com/room/cactus-room/)
12:16:34	264607/264607	---M--	200	added ('OK')	image/jpeg	etag:%224099f-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-1-2.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-1-2.jpg	(from https://gardendowntown.com/room/cactus-room/)
12:16:34	136838/136838	---M--	200	added ('OK')	image/jpeg	etag:%2221686-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-2-3.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-2-3.jpg	(from https://gardendowntown.com/room/cactus-room/)
12:16:35	52950/52950	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2006:46:35%20GMT	https://gardendowntown.com/room/cactus-room/info@gardendowntown.com	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/room/cactus-room/info@gardendowntown.com	(from https://gardendowntown.com/room/cactus-room/)
12:16:36	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:36%20GMT	https://gardendowntown.com/wp-json/wp/v2/rooms/76	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/wp/v2/rooms/76	(from https://gardendowntown.com/room/guzmania-room/)
12:16:37	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:37%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Fguzmania-room%2F	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embed0172	(from https://gardendowntown.com/room/guzmania-room/)
12:16:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Aug%202025%2006:46:37%20GMT	https://gardendowntown.com/?p=76	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/index04cd.html	(from https://gardendowntown.com/room/guzmania-room/)
12:16:37	161/161	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2019%20Aug%202025%2006:46:37%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Fguzmania-room%2F&format=xml	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embedb876	(from https://gardendowntown.com/room/guzmania-room/)
12:16:38	254956/254956	---M--	200	added ('OK')	image/jpeg	etag:%223e3ec-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-1-3.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-1-3.jpg	(from https://gardendowntown.com/room/guzmania-room/)
12:16:38	304631/304631	---M--	200	added ('OK')	image/jpeg	etag:%224a5f7-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-2-3.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-2-3.jpg	(from https://gardendowntown.com/room/guzmania-room/)
12:16:38	258691/258691	---M--	200	added ('OK')	image/jpeg	etag:%223f283-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-3-2.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-3-2.jpg	(from https://gardendowntown.com/room/guzmania-room/)
12:16:39	128630/128630	---M--	200	added ('OK')	image/jpeg	etag:%221f676-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-1-4.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-1-4.jpg	(from https://gardendowntown.com/room/guzmania-room/)
12:16:39	132860/132860	---M--	200	added ('OK')	image/jpeg	etag:%22206fc-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-2-4.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-2-4.jpg	(from https://gardendowntown.com/room/guzmania-room/)
12:16:40	52952/52952	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2006:46:39%20GMT	https://gardendowntown.com/room/guzmania-room/info@gardendowntown.com	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/room/guzmania-room/info@gardendowntown.com	(from https://gardendowntown.com/room/guzmania-room/)
12:16:41	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:41%20GMT	https://gardendowntown.com/wp-json/wp/v2/rooms/77	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/wp/v2/rooms/77	(from https://gardendowntown.com/room/bonsai-room/)
12:16:41	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:41%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Fbonsai-room%2F	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embede849	(from https://gardendowntown.com/room/bonsai-room/)
12:16:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Aug%202025%2006:46:41%20GMT	https://gardendowntown.com/?p=77	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/indexb135.html	(from https://gardendowntown.com/room/bonsai-room/)
12:16:42	161/161	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2019%20Aug%202025%2006:46:42%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Fbonsai-room%2F&format=xml	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embed0856	(from https://gardendowntown.com/room/bonsai-room/)
12:16:43	292992/292992	---M--	200	added ('OK')	image/jpeg	etag:%2247880-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-1-4.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-1-4.jpg	(from https://gardendowntown.com/room/bonsai-room/)
12:16:43	255414/255414	---M--	200	added ('OK')	image/jpeg	etag:%223e5b6-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-2-4.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-2-4.jpg	(from https://gardendowntown.com/room/bonsai-room/)
12:16:43	128683/128683	---M--	200	added ('OK')	image/jpeg	etag:%221f6ab-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-1-5.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-1-5.jpg	(from https://gardendowntown.com/room/bonsai-room/)
12:16:44	124665/124665	---M--	200	added ('OK')	image/jpeg	etag:%221e6f9-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-2-5.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-2-5.jpg	(from https://gardendowntown.com/room/bonsai-room/)
12:16:44	307341/307341	---M--	200	added ('OK')	image/jpeg	etag:%224b08d-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-3-3.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-3-3.jpg	(from https://gardendowntown.com/room/bonsai-room/)
12:16:45	52950/52950	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2006:46:44%20GMT	https://gardendowntown.com/room/bonsai-room/info@gardendowntown.com	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/room/bonsai-room/info@gardendowntown.com	(from https://gardendowntown.com/room/bonsai-room/)
12:16:45	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:45%20GMT	https://gardendowntown.com/wp-json/wp/v2/rooms/78	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/wp/v2/rooms/78	(from https://gardendowntown.com/room/dypsis-room/)
12:16:46	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:46%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Fdypsis-room%2F	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embeded96	(from https://gardendowntown.com/room/dypsis-room/)
12:16:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Aug%202025%2006:46:46%20GMT	https://gardendowntown.com/?p=78	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/index7896.html	(from https://gardendowntown.com/room/dypsis-room/)
12:16:47	161/161	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2019%20Aug%202025%2006:46:47%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Fdypsis-room%2F&format=xml	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embedc3df	(from https://gardendowntown.com/room/dypsis-room/)
12:16:47	200509/200509	---M--	200	added ('OK')	image/jpeg	etag:%2230f3d-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-2-5.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-2-5.jpg	(from https://gardendowntown.com/room/dypsis-room/)
12:16:48	251623/251623	---M--	200	added ('OK')	image/jpeg	etag:%223d6e7-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-3-4.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-3-4.jpg	(from https://gardendowntown.com/room/dypsis-room/)
12:16:48	129003/129003	---M--	200	added ('OK')	image/jpeg	etag:%221f7eb-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-1-6.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-1-6.jpg	(from https://gardendowntown.com/room/dypsis-room/)
12:16:48	249371/249371	---M--	200	added ('OK')	image/jpeg	etag:%223ce1b-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-1-5.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-1-5.jpg	(from https://gardendowntown.com/room/dypsis-room/)
12:16:48	138654/138654	---M--	200	added ('OK')	image/jpeg	etag:%2221d9e-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-2-6.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-2-6.jpg	(from https://gardendowntown.com/room/dypsis-room/)
12:16:49	52950/52950	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2006:46:49%20GMT	https://gardendowntown.com/room/dypsis-room/info@gardendowntown.com	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/room/dypsis-room/info@gardendowntown.com	(from https://gardendowntown.com/room/dypsis-room/)
12:16:50	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:50%20GMT	https://gardendowntown.com/wp-json/wp/v2/rooms/79	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/wp/v2/rooms/79	(from https://gardendowntown.com/room/lucky-bamboo-room/)
12:16:51	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:50%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Flucky-bamboo-room%2F	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embedf0c3	(from https://gardendowntown.com/room/lucky-bamboo-room/)
12:16:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Aug%202025%2006:46:51%20GMT	https://gardendowntown.com/?p=79	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/index6ffe.html	(from https://gardendowntown.com/room/lucky-bamboo-room/)
12:16:51	161/161	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2019%20Aug%202025%2006:46:51%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Froom%2Flucky-bamboo-room%2F&format=xml	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embed9ab0	(from https://gardendowntown.com/room/lucky-bamboo-room/)
12:16:52	226241/226241	---M--	200	added ('OK')	image/jpeg	etag:%22373c1-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-2-6.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-2-6.jpg	(from https://gardendowntown.com/room/lucky-bamboo-room/)
12:16:52	251711/251711	---M--	200	added ('OK')	image/jpeg	etag:%223d73f-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-3-5.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-3-5.jpg	(from https://gardendowntown.com/room/lucky-bamboo-room/)
12:16:52	127616/127616	---M--	200	added ('OK')	image/jpeg	etag:%221f280-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-1-7.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-1-7.jpg	(from https://gardendowntown.com/room/lucky-bamboo-room/)
12:16:52	121574/121574	---M--	200	added ('OK')	image/jpeg	etag:%221dae6-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-small-2-7.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-small-2-7.jpg	(from https://gardendowntown.com/room/lucky-bamboo-room/)
12:16:52	245166/245166	---M--	200	added ('OK')	image/jpeg	etag:%223bdae-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/img-1-6.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/img-1-6.jpg	(from https://gardendowntown.com/room/lucky-bamboo-room/)
12:16:53	52956/52956	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2006:46:53%20GMT	https://gardendowntown.com/room/lucky-bamboo-room/info@gardendowntown.com	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/room/lucky-bamboo-room/info@gardendowntown.com	(from https://gardendowntown.com/room/lucky-bamboo-room/)
12:16:54	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:54%20GMT	https://gardendowntown.com/wp-json/wp/v2/pages/174	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/wp/v2/pages/174	(from https://gardendowntown.com/restaurant/)
12:16:55	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:46:55%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Frestaurant%2F	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embed8307	(from https://gardendowntown.com/restaurant/)
12:16:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Aug%202025%2006:46:55%20GMT	https://gardendowntown.com/?p=174	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/index0325.html	(from https://gardendowntown.com/restaurant/)
12:16:56	161/161	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2019%20Aug%202025%2006:46:55%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Frestaurant%2F&format=xml	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embed33a2	(from https://gardendowntown.com/restaurant/)
12:16:56	131598/131598	---M--	200	added ('OK')	image/jpeg	etag:%222020e-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/restaurant-4.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/restaurant-4.jpg	(from https://gardendowntown.com/restaurant/)
12:16:57	179897/179897	---M--	200	added ('OK')	image/jpeg	etag:%222beb9-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/10/restaurant-1.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/10/restaurant-1.jpg	(from https://gardendowntown.com/restaurant/)
12:16:57	176268/176268	---M--	200	added ('OK')	image/jpeg	etag:%222b08c-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/restaurant-3.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/restaurant-3.jpg	(from https://gardendowntown.com/restaurant/)
12:16:57	300566/300566	---M--	200	added ('OK')	image/jpeg	etag:%2249616-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/restaurant-2.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/restaurant-2.jpg	(from https://gardendowntown.com/restaurant/)
12:16:57	115460/115460	---M--	200	added ('OK')	image/jpeg	etag:%221c304-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/10/restaurant-2.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/10/restaurant-2.jpg	(from https://gardendowntown.com/restaurant/)
12:16:58	162811/162811	---M--	200	added ('OK')	image/jpeg	etag:%2227bfb-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/10/restaurant-3.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/10/restaurant-3.jpg	(from https://gardendowntown.com/restaurant/)
12:16:58	192648/192648	---M--	200	added ('OK')	image/jpeg	etag:%222f088-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/restaurant-small-4.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/restaurant-small-4.jpg	(from https://gardendowntown.com/restaurant/)
12:16:58	262250/262250	---M--	200	added ('OK')	image/jpeg	etag:%224006a-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/restaurant-1.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/restaurant-1.jpg	(from https://gardendowntown.com/restaurant/)
12:16:59	84981/84981	---M--	200	added ('OK')	image/jpeg	etag:%2214bf5-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/restaurant-small-1.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/restaurant-small-1.jpg	(from https://gardendowntown.com/restaurant/)
12:17:00	57649/57649	---M--	200	added ('OK')	image/jpeg	etag:%22e131-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/restaurant-small-2.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/restaurant-small-2.jpg	(from https://gardendowntown.com/restaurant/)
12:17:00	81535/81535	---M--	200	added ('OK')	image/jpeg	etag:%2213e7f-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/restaurant-small-3.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/restaurant-small-3.jpg	(from https://gardendowntown.com/restaurant/)
12:17:00	8576724/8576724	---M--	200	added ('OK')	application/pdf	etag:%2282ded4-60fa2a330794f%22	https://gardendowntown.com/wp-content/uploads/2024/01/A-La-Carte-Menu-Downtown-ENG.pdf	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2024/01/A-La-Carte-Menu-Downtown-ENG.pdf	(from https://gardendowntown.com/restaurant/)
12:17:00	121959/121959	---M--	200	added ('OK')	image/jpeg	etag:%221dc67-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/restaurant-small-5.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/restaurant-small-5.jpg	(from https://gardendowntown.com/restaurant/)
12:17:01	52944/52944	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2006:47:00%20GMT	https://gardendowntown.com/restaurant/info@gardendowntown.com	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/restaurant/info@gardendowntown.com	(from https://gardendowntown.com/restaurant/)
12:17:02	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:47:02%20GMT	https://gardendowntown.com/wp-json/wp/v2/pages/13	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/wp/v2/pages/13	(from https://gardendowntown.com/about/)
12:17:02	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:47:02%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Fabout%2F	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embedeb30	(from https://gardendowntown.com/about/)
12:17:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Aug%202025%2006:47:02%20GMT	https://gardendowntown.com/?p=13	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/index2dc4.html	(from https://gardendowntown.com/about/)
12:17:03	161/161	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2019%20Aug%202025%2006:47:03%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Fabout%2F&format=xml	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embed254c	(from https://gardendowntown.com/about/)
12:17:03	257781/257781	---M--	200	added ('OK')	image/jpeg	etag:%223eef5-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/main.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/main.jpg	(from https://gardendowntown.com/about/)
12:17:04	192931/192931	---M--	200	added ('OK')	image/jpeg	etag:%222f1a3-60cd8817526fb%22	https://gardendowntown.com/wp-content/uploads/2023/12/inside-1.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/12/inside-1.jpg	(from https://gardendowntown.com/about/)
12:17:05	52939/52939	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2006:47:05%20GMT	https://gardendowntown.com/about/info@gardendowntown.com	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/about/info@gardendowntown.com	(from https://gardendowntown.com/about/)
12:17:05	242026/242026	---M--	200	added ('OK')	image/jpeg	etag:%223b16a-60cd877f50a95%22	https://gardendowntown.com/wp-content/uploads/2023/12/restaurant-1.jpg	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/12/restaurant-1.jpg	(from https://gardendowntown.com/about/)
12:17:05	2065893/2065893	---M--	200	added ('OK')	image/png	etag:%221f85e5-60a87c45484c0%22	https://gardendowntown.com/wp-content/uploads/2023/08/hotel.png	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-content/uploads/2023/08/hotel.png	(from https://gardendowntown.com/about/)
12:17:06	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:47:06%20GMT	https://gardendowntown.com/wp-json/wp/v2/pages/15	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/wp/v2/pages/15	(from https://gardendowntown.com/rooms/)
12:17:06	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:47:06%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Frooms%2F	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embedd1cf	(from https://gardendowntown.com/rooms/)
12:17:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Aug%202025%2006:47:06%20GMT	https://gardendowntown.com/?p=15	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/indexa1ca.html	(from https://gardendowntown.com/rooms/)
12:17:07	161/161	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2019%20Aug%202025%2006:47:07%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Frooms%2F&format=xml	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embedeca1	(from https://gardendowntown.com/rooms/)
12:17:08	52939/52939	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2006:47:08%20GMT	https://gardendowntown.com/rooms/info@gardendowntown.com	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/rooms/info@gardendowntown.com	(from https://gardendowntown.com/rooms/)
12:17:09	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:47:09%20GMT	https://gardendowntown.com/wp-json/wp/v2/pages/17	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/wp/v2/pages/17	(from https://gardendowntown.com/offers/)
12:17:09	102/102	---MC-	401	error ('Unauthorized')	application/json	date:Tue,%2019%20Aug%202025%2006:47:09%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Foffers%2F	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embed63f2	(from https://gardendowntown.com/offers/)
12:17:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Aug%202025%2006:47:09%20GMT	https://gardendowntown.com/?p=17	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/indexd8eb.html	(from https://gardendowntown.com/offers/)
12:17:10	161/161	---MC-	401	error ('Unauthorized')	text/xml	date:Tue,%2019%20Aug%202025%2006:47:10%20GMT	https://gardendowntown.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgardendowntown.com%2Foffers%2F&format=xml	C:/Users/patel/OneDrive/Desktop/final%20try/gardendowntown.com/wp-json/oembed/1.0/embed9b05	(from https://gardendowntown.com/offers/)
